player0_rank,player0_rank_points,player0_hand,player1_rank,player1_rank_points,player1_hand,surface,tourney_level,round,best_of,label,rank_diff,rank_points_diff,ht_diff,age_diff
-0.38399326392691185,-0.30067970495105645,1,-0.0430201409935822,-0.4886297912593387,1,3,0,6,0,0,-0.26773126133741826,0.14715368221713196,0.7304440186087564,-0.5529403596682263
-0.31171488562422617,-0.3427347707140228,1,-0.24621226292069937,-0.37313523063195814,1,3,0,6,0,0,-0.04718306407953503,0.024704107693458984,2.1860487920156046,1.1633665673152525
-0.13101893986751192,-0.44847322177519544,1,-0.21970894266933627,-0.38630041370865437,1,3,0,6,0,0,0.0737627215134977,-0.04699640362458527,-0.30927367668184946,-0.6083050992483386
-0.004531777837811931,-0.5145597536884283,1,-0.21087450258554855,-0.38749724853380857,1,3,0,6,0,1,0.16625067520228742,-0.09727987909438253,0.6264722490796959,1.3110058728622178
-0.600828398834969,0.10004499310463748,1,0.6018939851229201,-0.6460135707671163,1,3,0,6,0,0,-0.9578336850153107,0.5801502765403862,0.834415788137817,-0.5344854464748553
-0.6279327906984761,0.168534671632897,1,1.1496292703177577,-0.7022648075493638,1,3,0,5,0,1,-1.4202734534592594,0.676992525593329,-0.2053019071527889,-0.516030533281485
-0.29364529104855475,-0.363762303595506,1,-0.316887783591001,-0.33663176846475495,1,3,0,5,0,1,0.02396151568107246,-0.019992314946360806,-0.8291325243271525,0.25907582084008657
0.7814955862038951,-0.6683611370501339,1,-0.27271558317206246,-0.3641589694433016,1,3,0,5,0,1,0.8350097249519979,-0.2346282611646621,0.5225004795506353,-0.09156752983395786
-0.1852277235945262,-0.42384096897117224,1,-0.3345566637585764,-0.32645867245094423,1,3,0,5,0,0,0.12356392734592295,-0.07446608003864118,0.5225004795506353,1.5324648311826672
0.311686127236438,-0.5932628053305511,1,-0.38756330426130264,-0.29175046252147235,1,3,0,5,0,1,0.5575458638856287,-0.23276591022133628,0.002641631905332292,0.31444056042019825
-0.07681015614049763,-0.46769839469540864,1,-0.3787288641775149,-0.29893147147239757,1,3,0,5,0,0,0.24450971293895568,-0.12987102060258446,-1.5569349110305766,-0.7005796652151923
-0.13101893986751192,-0.44847322177519544,1,-0.3080533435072133,-0.34082069035279466,1,3,0,5,0,1,0.1449073012741052,-0.08238107154777594,-1.6609066805596373,-0.9958582763091244
-0.21233211545803332,-0.3895961297070425,1,-0.5907554261884198,0.10021294271652895,1,3,0,5,0,1,0.30853983472350244,-0.3798916347440764,0.21058517096345347,-0.18384209580081154
-0.3207496829120619,-0.33852926413772616,1,1.1496292703177577,-0.7022648075493638,1,3,0,3,0,1,-1.178381882273194,0.2840364765515801,-0.7251607547980918,-0.8482189707621584
